STATE,Commodity,Variety,Market_Name,month,day,year,Min_Price,Max_Price,price_range,price_center,prev_price,avg_price_7,Modal_Price
Uttar Pradesh,Potato,Desi,Puwaha,10.0,3.0,2025.0,980.0,1180.0,200.0,1080.0,1075.0,1093.5714285714287,1080.0
Uttar Pradesh,Potato,Desi,Puwaha,10.0,3.0,2025.0,780.0,980.0,200.0,880.0,1080.0,1065.7142857142858,880.0
Uttar Pradesh,Potato,Desi,Puwaha,10.0,4.0,2025.0,975.0,1175.0,200.0,1075.0,880.0,1065.7142857142858,1075.0
Uttar Pradesh,Potato,Desi,Puwaha,10.0,4.0,2025.0,1175.0,1375.0,200.0,1275.0,1075.0,1087.142857142857,1275.0
Uttar Pradesh,Potato,Desi,Puwaha,10.0,5.0,2025.0,1100.0,1150.0,50.0,1125.0,1275.0,1055.0,1125.0
Uttar Pradesh,Potato,Desi,Puwaha,10.0,5.0,2025.0,1050.0,1090.0,40.0,1070.0,1125.0,1083.5714285714287,1075.0
Uttar Pradesh,Potato,Desi,Puwaha,10.0,6.0,2025.0,1100.0,1150.0,50.0,1125.0,1075.0,1090.7142857142858,1125.0
Uttar Pradesh,Potato,Desi,Puwaha,10.0,6.0,2025.0,1050.0,1090.0,40.0,1070.0,1125.0,1090.0,1075.0
Uttar Pradesh,Potato,Desi,Puwaha,11.0,1.0,2025.0,1200.0,1400.0,200.0,1300.0,1075.0,1150.0,1300.0
Uttar Pradesh,Potato,Desi,Puwaha,11.0,2.0,2025.0,950.0,1150.0,200.0,1050.0,1300.0,1146.4285714285713,1050.0
Uttar Pradesh,Potato,Desi,Puwaha,11.0,2.0,2025.0,750.0,950.0,200.0,850.0,1050.0,1085.7142857142858,850.0
Uttar Pradesh,Potato,Desi,Puwaha,11.0,3.0,2025.0,1000.0,1200.0,200.0,1100.0,850.0,1082.142857142857,1100.0
Uttar Pradesh,Potato,Desi,Puwaha,11.0,3.0,2025.0,800.0,1000.0,200.0,900.0,1100.0,1057.142857142857,900.0
Uttar Pradesh,Potato,Desi,Puwaha,11.0,4.0,2025.0,975.0,1175.0,200.0,1075.0,900.0,1050.0,1075.0
Uttar Pradesh,Potato,Desi,Puwaha,11.0,4.0,2025.0,1175.0,1375.0,200.0,1275.0,1075.0,1078.5714285714287,1275.0
Uttar Pradesh,Potato,Desi,Puwaha,11.0,5.0,2025.0,1050.0,1090.0,40.0,1070.0,1275.0,1046.4285714285713,1075.0
Uttar Pradesh,Potato,Desi,Puwaha,11.0,5.0,2025.0,1100.0,1150.0,50.0,1125.0,1075.0,1057.857142857143,1130.0
Uttar Pradesh,Potato,Desi,Puwaha,11.0,6.0,2025.0,1100.0,1150.0,50.0,1125.0,1130.0,1097.142857142857,1125.0
Uttar Pradesh,Potato,Desi,Puwaha,11.0,6.0,2025.0,1000.0,1075.0,75.0,1037.5,1125.0,1090.0,1050.0
Uttar Pradesh,Potato,Desi,Puwaha,12.0,1.0,2025.0,1200.0,1400.0,200.0,1300.0,1050.0,1147.142857142857,1300.0
Uttar Pradesh,Potato,Desi,Puwaha,12.0,2.0,2025.0,920.0,1120.0,200.0,1020.0,1300.0,1139.2857142857142,1020.0
Uttar Pradesh,Potato,Desi,Puwaha,12.0,2.0,2025.0,720.0,920.0,200.0,820.0,1020.0,1074.2857142857142,820.0
Uttar Pradesh,Potato,Desi,Puwaha,12.0,3.0,2025.0,800.0,1000.0,200.0,900.0,820.0,1049.2857142857142,900.0
Uttar Pradesh,Potato,Desi,Puwaha,12.0,3.0,2025.0,1000.0,1200.0,200.0,1100.0,900.0,1045.0,1100.0
Uttar Pradesh,Potato,Desi,Puwaha,12.0,4.0,2025.0,970.0,1170.0,200.0,1070.0,1100.0,1037.142857142857,1070.0
Uttar Pradesh,Potato,Desi,Puwaha,12.0,4.0,2025.0,1170.0,1370.0,200.0,1270.0,1070.0,1068.5714285714287,1270.0
Uttar Pradesh,Potato,Desi,Puwaha,12.0,5.0,2025.0,1100.0,1150.0,50.0,1125.0,1270.0,1042.857142857143,1120.0
Uttar Pradesh,Potato,Desi,Puwaha,12.0,5.0,2025.0,1050.0,1090.0,40.0,1070.0,1120.0,1050.7142857142858,1075.0
Uttar Pradesh,Potato,Desi,Saharanpur,1.0,8.0,2023.0,1200.0,1480.0,280.0,1340.0,1160.0,1255.0,1350.0
Uttar Pradesh,Potato,Desi,Saharanpur,1.0,9.0,2023.0,1100.0,1385.0,285.0,1242.5,1350.0,1256.6666666666667,1260.0
Uttar Pradesh,Potato,Desi,Saharanpur,1.0,11.0,2023.0,1020.0,1320.0,300.0,1170.0,1260.0,1235.0,1170.0
Uttar Pradesh,Potato,Desi,Saharanpur,1.0,12.0,2023.0,900.0,1185.0,285.0,1042.5,1170.0,1198.0,1050.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,7.0,2023.0,1000.0,1300.0,300.0,1150.0,1050.0,1191.6666666666667,1160.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,8.0,2023.0,1200.0,1485.0,285.0,1342.5,1160.0,1214.2857142857142,1350.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,9.0,2023.0,1100.0,1385.0,285.0,1242.5,1350.0,1227.142857142857,1250.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,10.0,2023.0,1050.0,1330.0,280.0,1190.0,1250.0,1205.7142857142858,1200.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,11.0,2023.0,1030.0,1320.0,290.0,1175.0,1200.0,1194.2857142857142,1180.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,12.0,2023.0,880.0,1170.0,290.0,1025.0,1180.0,1173.5714285714287,1025.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,7.0,2023.0,1000.0,1300.0,300.0,1150.0,1025.0,1189.2857142857142,1160.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,8.0,2023.0,1200.0,1480.0,280.0,1340.0,1160.0,1216.4285714285713,1350.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,9.0,2023.0,1100.0,1380.0,280.0,1240.0,1350.0,1202.142857142857,1250.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,10.0,2023.0,1050.0,1330.0,280.0,1190.0,1250.0,1195.0,1200.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,11.0,2023.0,1030.0,1325.0,295.0,1177.5,1200.0,1192.142857142857,1180.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,12.0,2023.0,810.0,1080.0,270.0,945.0,1180.0,1159.2857142857142,950.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,7.0,2023.0,1000.0,1300.0,300.0,1150.0,950.0,1178.5714285714287,1160.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,8.0,2023.0,1200.0,1475.0,275.0,1337.5,1160.0,1204.2857142857142,1340.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,9.0,2023.0,1100.0,1385.0,285.0,1242.5,1340.0,1190.0,1250.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,10.0,2023.0,1050.0,1335.0,285.0,1192.5,1250.0,1182.857142857143,1200.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,11.0,2023.0,1025.0,1320.0,295.0,1172.5,1200.0,1180.0,1180.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,12.0,2023.0,780.0,1060.0,280.0,920.0,1180.0,1142.857142857143,920.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,7.0,2023.0,1020.0,1300.0,280.0,1160.0,920.0,1174.2857142857142,1170.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,8.0,2023.0,1200.0,1500.0,300.0,1350.0,1170.0,1200.0,1340.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,9.0,2023.0,1050.0,1335.0,285.0,1192.5,1340.0,1180.0,1200.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,10.0,2023.0,1040.0,1325.0,285.0,1182.5,1200.0,1171.4285714285713,1190.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,11.0,2023.0,1025.0,1320.0,295.0,1172.5,1190.0,1167.142857142857,1170.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,12.0,2023.0,760.0,1020.0,260.0,890.0,1170.0,1127.142857142857,900.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,6.0,2023.0,975.0,1250.0,275.0,1112.5,900.0,1155.7142857142858,1120.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,7.0,2023.0,1050.0,1330.0,280.0,1190.0,1120.0,1160.0,1200.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,8.0,2023.0,1180.0,1470.0,290.0,1325.0,1200.0,1158.5714285714287,1330.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,9.0,2023.0,1050.0,1350.0,300.0,1200.0,1330.0,1158.5714285714287,1200.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,10.0,2023.0,1050.0,1330.0,280.0,1190.0,1200.0,1160.0,1200.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,11.0,2023.0,1025.0,1300.0,275.0,1162.5,1200.0,1160.0,1170.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,12.0,2023.0,810.0,1080.0,270.0,945.0,1170.0,1167.142857142857,950.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,6.0,2023.0,975.0,1260.0,285.0,1117.5,950.0,1167.857142857143,1125.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,7.0,2023.0,1050.0,1330.0,280.0,1190.0,1125.0,1167.857142857143,1200.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,8.0,2023.0,1180.0,1475.0,295.0,1327.5,1200.0,1167.857142857143,1330.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,9.0,2023.0,1050.0,1350.0,300.0,1200.0,1330.0,1167.857142857143,1200.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,10.0,2023.0,1050.0,1330.0,280.0,1190.0,1200.0,1167.857142857143,1200.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,11.0,2023.0,1000.0,1300.0,300.0,1150.0,1200.0,1166.4285714285713,1160.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,12.0,2023.0,800.0,1120.0,320.0,960.0,1160.0,1170.7142857142858,980.0
Uttar Pradesh,Potato,Desi,Saharanpur,8.0,6.0,2023.0,975.0,1260.0,285.0,1117.5,980.0,1170.7142857142858,1125.0
Uttar Pradesh,Potato,Desi,Saharanpur,8.0,7.0,2023.0,1050.0,1340.0,290.0,1195.0,1125.0,1170.7142857142858,1200.0
Uttar Pradesh,Potato,Desi,Saharanpur,8.0,8.0,2023.0,1180.0,1460.0,280.0,1320.0,1200.0,1170.7142857142858,1330.0
Uttar Pradesh,Potato,Desi,Saharanpur,8.0,9.0,2023.0,1050.0,1335.0,285.0,1192.5,1330.0,1170.7142857142858,1200.0
Uttar Pradesh,Potato,Desi,Saharanpur,8.0,10.0,2023.0,1030.0,1320.0,290.0,1175.0,1200.0,1167.857142857143,1180.0
Uttar Pradesh,Potato,Desi,Saharanpur,8.0,11.0,2023.0,1000.0,1300.0,300.0,1150.0,1180.0,1167.857142857143,1160.0
Uttar Pradesh,Potato,Desi,Saharanpur,8.0,12.0,2023.0,820.0,1100.0,280.0,960.0,1160.0,1165.0,960.0
Uttar Pradesh,Potato,Desi,Saharanpur,9.0,6.0,2023.0,970.0,1260.0,290.0,1115.0,960.0,1165.0,1125.0
Uttar Pradesh,Potato,Desi,Saharanpur,9.0,7.0,2023.0,1070.0,1360.0,290.0,1215.0,1125.0,1167.857142857143,1220.0
Uttar Pradesh,Potato,Desi,Saharanpur,9.0,8.0,2023.0,1150.0,1430.0,280.0,1290.0,1220.0,1163.5714285714287,1300.0
Uttar Pradesh,Potato,Desi,Saharanpur,9.0,9.0,2023.0,1050.0,1330.0,280.0,1190.0,1300.0,1163.5714285714287,1200.0
Uttar Pradesh,Potato,Desi,Saharanpur,9.0,10.0,2023.0,1000.0,1290.0,290.0,1145.0,1200.0,1160.7142857142858,1160.0
Uttar Pradesh,Potato,Desi,Saharanpur,9.0,11.0,2023.0,1000.0,1300.0,300.0,1150.0,1160.0,1160.7142857142858,1160.0
Uttar Pradesh,Potato,Desi,Saharanpur,9.0,12.0,2023.0,840.0,1110.0,270.0,975.0,1160.0,1163.5714285714287,980.0
Uttar Pradesh,Potato,Desi,Saharanpur,10.0,6.0,2023.0,970.0,1270.0,300.0,1120.0,980.0,1162.857142857143,1120.0
Uttar Pradesh,Potato,Desi,Saharanpur,10.0,7.0,2023.0,1080.0,1370.0,290.0,1225.0,1120.0,1164.2857142857142,1230.0
Uttar Pradesh,Potato,Desi,Saharanpur,10.0,8.0,2023.0,1150.0,1430.0,280.0,1290.0,1230.0,1164.2857142857142,1300.0
Uttar Pradesh,Potato,Desi,Saharanpur,10.0,9.0,2023.0,1050.0,1335.0,285.0,1192.5,1300.0,1164.2857142857142,1200.0
Uttar Pradesh,Potato,Desi,Saharanpur,10.0,10.0,2023.0,1020.0,1290.0,270.0,1155.0,1200.0,1164.2857142857142,1160.0
Uttar Pradesh,Potato,Desi,Saharanpur,10.0,11.0,2023.0,1000.0,1285.0,285.0,1142.5,1160.0,1162.857142857143,1150.0
Uttar Pradesh,Potato,Desi,Saharanpur,10.0,12.0,2023.0,780.0,1050.0,270.0,915.0,1150.0,1154.2857142857142,920.0
Uttar Pradesh,Potato,Desi,Saharanpur,11.0,6.0,2023.0,970.0,1260.0,290.0,1115.0,920.0,1154.2857142857142,1120.0
Uttar Pradesh,Potato,Desi,Saharanpur,11.0,7.0,2023.0,1080.0,1370.0,290.0,1225.0,1120.0,1154.2857142857142,1230.0
Uttar Pradesh,Potato,Desi,Saharanpur,11.0,8.0,2023.0,1130.0,1400.0,270.0,1265.0,1230.0,1151.4285714285713,1280.0
Uttar Pradesh,Potato,Desi,Saharanpur,11.0,9.0,2023.0,1025.0,1320.0,295.0,1172.5,1280.0,1148.5714285714287,1180.0
Uttar Pradesh,Potato,Desi,Saharanpur,11.0,10.0,2023.0,1020.0,1300.0,280.0,1160.0,1180.0,1150.0,1170.0
Uttar Pradesh,Potato,Desi,Saharanpur,11.0,12.0,2023.0,700.0,960.0,260.0,830.0,1170.0,1105.7142857142858,840.0
Uttar Pradesh,Potato,Desi,Saharanpur,12.0,6.0,2023.0,975.0,1250.0,275.0,1112.5,840.0,1134.2857142857142,1120.0
Uttar Pradesh,Potato,Desi,Saharanpur,12.0,7.0,2023.0,1080.0,1380.0,300.0,1230.0,1120.0,1151.4285714285713,1240.0
Uttar Pradesh,Potato,Desi,Saharanpur,12.0,8.0,2023.0,1125.0,1415.0,290.0,1270.0,1240.0,1158.5714285714287,1280.0
Uttar Pradesh,Potato,Desi,Saharanpur,12.0,9.0,2023.0,1025.0,1320.0,295.0,1172.5,1280.0,1144.2857142857142,1180.0
Uttar Pradesh,Potato,Desi,Saharanpur,12.0,10.0,2023.0,1000.0,1300.0,300.0,1150.0,1180.0,1141.4285714285713,1160.0
Uttar Pradesh,Potato,Desi,Saharanpur,12.0,12.0,2023.0,680.0,950.0,270.0,815.0,1160.0,1091.4285714285713,820.0
Uttar Pradesh,Potato,Desi,Saharanpur,1.0,1.0,2024.0,550.0,820.0,270.0,685.0,820.0,1074.2857142857142,720.0
Uttar Pradesh,Potato,Desi,Saharanpur,1.0,2.0,2024.0,500.0,880.0,380.0,690.0,720.0,1024.2857142857142,770.0
Uttar Pradesh,Potato,Desi,Saharanpur,1.0,3.0,2024.0,850.0,1150.0,300.0,1000.0,770.0,992.8571428571429,1020.0
Uttar Pradesh,Potato,Desi,Saharanpur,1.0,4.0,2024.0,1250.0,1600.0,350.0,1425.0,1020.0,1010.0,1400.0
Uttar Pradesh,Potato,Desi,Saharanpur,1.0,5.0,2024.0,1600.0,1920.0,320.0,1760.0,1400.0,1091.4285714285713,1750.0
Uttar Pradesh,Potato,Desi,Saharanpur,1.0,6.0,2024.0,1600.0,2000.0,400.0,1800.0,1750.0,1182.857142857143,1800.0
Uttar Pradesh,Potato,Desi,Saharanpur,1.0,7.0,2024.0,2050.0,2450.0,400.0,2250.0,1800.0,1387.142857142857,2250.0
Uttar Pradesh,Potato,Desi,Saharanpur,1.0,8.0,2024.0,2150.0,2550.0,400.0,2350.0,2250.0,1620.0,2350.0
Uttar Pradesh,Potato,Desi,Saharanpur,1.0,9.0,2024.0,2100.0,2460.0,360.0,2280.0,2350.0,1838.5714285714287,2300.0
Uttar Pradesh,Potato,Desi,Saharanpur,1.0,10.0,2024.0,2000.0,2400.0,400.0,2200.0,2300.0,2007.142857142857,2200.0
Uttar Pradesh,Potato,Desi,Saharanpur,1.0,11.0,2024.0,1950.0,2400.0,450.0,2175.0,2200.0,2114.285714285714,2150.0
Uttar Pradesh,Potato,Desi,Saharanpur,1.0,12.0,2024.0,2150.0,2450.0,300.0,2300.0,2150.0,2192.8571428571427,2300.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,1.0,2024.0,500.0,820.0,320.0,660.0,2300.0,2035.7142857142858,700.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,2.0,2024.0,530.0,880.0,350.0,705.0,700.0,1822.857142857143,760.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,3.0,2024.0,800.0,1120.0,320.0,960.0,760.0,1630.0,1000.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,4.0,2024.0,1300.0,1600.0,300.0,1450.0,1000.0,1508.5714285714287,1450.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,5.0,2024.0,1500.0,1900.0,400.0,1700.0,1450.0,1437.142857142857,1700.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,6.0,2024.0,1600.0,2000.0,400.0,1800.0,1700.0,1387.142857142857,1800.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,7.0,2024.0,2050.0,2450.0,400.0,2250.0,1800.0,1380.0,2250.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,8.0,2024.0,2150.0,2550.0,400.0,2350.0,2250.0,1615.7142857142858,2350.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,9.0,2024.0,2100.0,2460.0,360.0,2280.0,2350.0,1835.7142857142858,2300.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,10.0,2024.0,2000.0,2400.0,400.0,2200.0,2300.0,2007.142857142857,2200.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,11.0,2024.0,1900.0,2400.0,500.0,2150.0,2200.0,2107.1428571428573,2150.0
Uttar Pradesh,Potato,Desi,Saharanpur,2.0,12.0,2024.0,2100.0,2400.0,300.0,2250.0,2150.0,2185.714285714286,2250.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,1.0,2024.0,500.0,900.0,400.0,700.0,2250.0,2035.7142857142858,750.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,2.0,2024.0,530.0,880.0,350.0,705.0,750.0,1822.857142857143,760.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,3.0,2024.0,850.0,1120.0,270.0,985.0,760.0,1630.0,1000.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,4.0,2024.0,1300.0,1600.0,300.0,1450.0,1000.0,1508.5714285714287,1450.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,5.0,2024.0,1500.0,1900.0,400.0,1700.0,1450.0,1437.142857142857,1700.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,6.0,2024.0,1630.0,2100.0,470.0,1865.0,1700.0,1394.2857142857142,1850.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,7.0,2024.0,2080.0,2450.0,370.0,2265.0,1850.0,1395.7142857142858,2260.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,8.0,2024.0,2100.0,2500.0,400.0,2300.0,2260.0,1617.142857142857,2300.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,9.0,2024.0,2100.0,2460.0,360.0,2280.0,2300.0,1837.142857142857,2300.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,10.0,2024.0,2000.0,2400.0,400.0,2200.0,2300.0,2008.5714285714287,2200.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,11.0,2024.0,1900.0,2400.0,500.0,2150.0,2200.0,2108.5714285714284,2150.0
Uttar Pradesh,Potato,Desi,Saharanpur,3.0,12.0,2024.0,2100.0,2600.0,500.0,2350.0,2150.0,2194.285714285714,2300.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,1.0,2024.0,550.0,850.0,300.0,700.0,2300.0,2032.857142857143,720.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,2.0,2024.0,550.0,900.0,350.0,725.0,720.0,1821.4285714285713,780.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,3.0,2024.0,950.0,1300.0,350.0,1125.0,780.0,1650.0,1100.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,4.0,2024.0,1300.0,1600.0,300.0,1450.0,1100.0,1528.5714285714287,1450.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,5.0,2024.0,1500.0,1950.0,450.0,1725.0,1450.0,1460.0,1720.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,6.0,2024.0,1650.0,2050.0,400.0,1850.0,1720.0,1417.142857142857,1850.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,7.0,2024.0,2080.0,2450.0,370.0,2265.0,1850.0,1411.4285714285713,2260.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,8.0,2024.0,2100.0,2480.0,380.0,2290.0,2260.0,1637.142857142857,2300.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,9.0,2024.0,2100.0,2460.0,360.0,2280.0,2300.0,1854.2857142857142,2300.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,10.0,2024.0,2000.0,2400.0,400.0,2200.0,2300.0,2011.4285714285713,2200.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,11.0,2024.0,2000.0,2400.0,400.0,2200.0,2200.0,2118.5714285714284,2200.0
Uttar Pradesh,Potato,Desi,Saharanpur,4.0,12.0,2024.0,2100.0,2600.0,500.0,2350.0,2200.0,2201.4285714285716,2300.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,1.0,2024.0,500.0,900.0,400.0,700.0,2300.0,2044.2857142857142,750.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,2.0,2024.0,550.0,900.0,350.0,725.0,750.0,1832.857142857143,780.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,3.0,2024.0,950.0,1300.0,350.0,1125.0,780.0,1661.4285714285713,1100.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,4.0,2024.0,1350.0,1640.0,290.0,1495.0,1100.0,1547.142857142857,1500.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,5.0,2024.0,1600.0,1900.0,300.0,1750.0,1500.0,1482.857142857143,1750.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,6.0,2024.0,1650.0,2050.0,400.0,1850.0,1750.0,1432.857142857143,1850.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,7.0,2024.0,2120.0,2500.0,380.0,2310.0,1850.0,1432.857142857143,2300.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,8.0,2024.0,2100.0,2480.0,380.0,2290.0,2300.0,1654.2857142857142,2300.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,9.0,2024.0,2000.0,2360.0,360.0,2180.0,2300.0,1857.142857142857,2200.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,10.0,2024.0,2000.0,2400.0,400.0,2200.0,2200.0,2014.2857142857142,2200.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,11.0,2024.0,2000.0,2400.0,400.0,2200.0,2200.0,2114.285714285714,2200.0
Uttar Pradesh,Potato,Desi,Saharanpur,5.0,12.0,2024.0,2200.0,2800.0,600.0,2500.0,2200.0,2200.0,2350.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,1.0,2024.0,500.0,900.0,400.0,700.0,2350.0,2042.857142857143,750.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,2.0,2024.0,550.0,900.0,350.0,725.0,750.0,1822.857142857143,760.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,3.0,2024.0,980.0,1300.0,320.0,1140.0,760.0,1651.4285714285713,1100.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,4.0,2024.0,1360.0,1640.0,280.0,1500.0,1100.0,1551.4285714285713,1500.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,5.0,2024.0,1600.0,1900.0,300.0,1750.0,1500.0,1487.142857142857,1750.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,6.0,2024.0,1650.0,2050.0,400.0,1850.0,1750.0,1437.142857142857,1850.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,7.0,2024.0,2120.0,2500.0,380.0,2310.0,1850.0,1430.0,2300.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,8.0,2024.0,2100.0,2500.0,400.0,2300.0,2300.0,1651.4285714285713,2300.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,9.0,2024.0,2050.0,2360.0,310.0,2205.0,2300.0,1857.142857142857,2200.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,10.0,2024.0,2000.0,2400.0,400.0,2200.0,2200.0,2014.2857142857142,2200.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,11.0,2024.0,2000.0,2400.0,400.0,2200.0,2200.0,2114.285714285714,2200.0
Uttar Pradesh,Potato,Desi,Saharanpur,6.0,12.0,2024.0,2200.0,2800.0,600.0,2500.0,2200.0,2200.0,2350.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,1.0,2024.0,500.0,920.0,420.0,710.0,2350.0,2042.857142857143,750.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,2.0,2024.0,700.0,950.0,250.0,825.0,750.0,1831.4285714285713,820.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,3.0,2024.0,1000.0,1320.0,320.0,1160.0,820.0,1667.142857142857,1150.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,4.0,2024.0,1400.0,1600.0,200.0,1500.0,1150.0,1567.142857142857,1500.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,5.0,2024.0,1600.0,2000.0,400.0,1800.0,1500.0,1510.0,1800.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,6.0,2024.0,1650.0,2050.0,400.0,1850.0,1800.0,1460.0,1850.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,7.0,2024.0,2150.0,2550.0,400.0,2350.0,1850.0,1460.0,2350.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,8.0,2024.0,2100.0,2480.0,380.0,2290.0,2350.0,1681.4285714285713,2300.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,9.0,2024.0,1950.0,2260.0,310.0,2105.0,2300.0,1864.2857142857142,2100.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,10.0,2024.0,2000.0,2400.0,400.0,2200.0,2100.0,2014.2857142857142,2200.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,11.0,2024.0,2000.0,2400.0,400.0,2200.0,2200.0,2117.1428571428573,2220.0
Uttar Pradesh,Potato,Desi,Saharanpur,7.0,12.0,2024.0,2100.0,2600.0,500.0,2350.0,2220.0,2188.5714285714284,2300.0
Uttar Pradesh,Potato,Desi,Saharanpur,8.0,1.0,2024.0,500.0,900.0,400.0,700.0,2300.0,2031.4285714285713,750.0
